row ID,row m/z,row retention time,OMICS_MHAE003_icMERS_12HRS_1_Lipid_027_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_3_Lipid_037_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_4_Lipid_022_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_2_Lipid_007_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_1_Lipid_041_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_1_Lipid_013_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_2_Lipid_031_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_5_Lipid_002_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_1_Lipid_049_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_4_Lipid_005_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_2_Lipid_050_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_1_Lipid_053_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_4_Lipid_023_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_5_Lipid_004_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_4_Lipid_034_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_1_Lipid_057_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_2_Lipid_033_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_3_Lipid_040_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_2_Lipid_039_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_4_Lipid_035_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_2_Lipid_059_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_1_Lipid_009_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_3_Lipid_021_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_3_Lipid_014_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_2_Lipid_001_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_1_Lipid_038_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_3_Lipid_058_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_5_Lipid_003_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_4_Lipid_008_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_5_Lipid_055_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_4_Lipid_029_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_5_Lipid_045_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_3_Lipid_052_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_5_Lipid_015_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_2_Lipid_032_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_5_Lipid_046_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_5_Lipid_020_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_4_Lipid_010_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_5_Lipid_019_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_1_Lipid_044_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_1_Lipid_056_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_2_Lipid_025_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_4_Lipid_047_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_3_Lipid_028_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_5_Lipid_017_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_3_Lipid_016_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_4_Lipid_051_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_3_Lipid_011_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_2_Lipid_043_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_3_Lipid_026_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,
258,1680.4978541388039,70.77685471014492,3468251.033916217,9626191.004388837,1.2712576104144579E7,1.6811027677341934E7,9907240.1506764,2.9896721785266712E7,2.4994529785091512E7,7513862.687331178,1.288156437635566E7,6789268.581850181,1.2245951539091283E7,1.585187193061617E7,1.872540726315951E7,0,1.2497405112689698E7,0,1.669966105863531E7,9902575.723874282,1.0833668313827556E7,2.003905837348018E7,1.7956844074020565E7,8887209.105276156,1.3590643710087359E7,1.182464407799325E7,1.1702588121521907E7,7278820.028918897,0,8934165.496836219,8977476.783868752,1.6330812591053504E7,1.329413694299159E7,1.3394405441744566E7,2.762822320492252E7,0,8504290.723240402,2.9167361316651363E7,1.0091257500651613E7,1.3065287699124005E7,7017351.413780044,1.0366600046739807E7,6167537.558208662,5607541.287127039,8032427.642406281,8033067.931054133,9397999.18141605,9368301.0122031,9849153.286003621,1.0624203879109444E7,1.117980159090518E7,3331633.3709910023,
259,794.5820433194384,60.860844907407504,4350335.627473596,3736925.4307039385,3832491.2196768364,0,4379545.788046678,4013754.3165372433,0,0,4084785.3837619913,0,6409168.444842007,0,2311930.6918540196,0,0,3431110.0835997565,2680727.263739429,3456109.6822223947,0,4576808.398258691,4054732.2285909876,7377405.606015704,0,0,0,0,8308738.926729725,0,0,2908048.395317472,0,0,0,3691432.1019071415,0,0,0,0,0,0,0,8964970.036556311,0,0,0,0,0,0,0,0,
261,702.3187379979495,60.17920574999996,4200018.645860965,4752572.22861688,5801353.3047498865,4917285.4222031,6700431.264156855,0,7447186.864658273,0,9047561.503545525,4632334.728481804,5410033.037706351,8468350.38156984,0,6939112.609770958,5073496.284699184,4954822.372179058,0,7489535.492976486,6377391.56760165,0,5446976.297131684,1.0638798097656844E7,0,7014779.157455637,0,0,6406737.364950097,0,7252992.357774404,5147243.222911833,7557859.817003598,0,6179016.867934186,6292176.432353587,6655316.69266327,7376173.438277509,4050637.2967701023,7323273.0936561655,5316641.708137523,7421146.269312912,7147969.38799013,6030214.949833482,6069128.709371771,6558881.714499678,6883805.342157059,5371472.569398371,4312572.462570988,7486737.258335794,6531425.998353765,5211739.75782955,
262,651.3411453767832,52.704954962963,3980304.941529014,5788775.636820512,6504930.476699014,4624413.627413172,1.1027231326074999E7,9954750.083268236,1.167736083332292E7,5578803.986436026,2.5900335711204246E7,3714767.3426595395,7621889.095078092,1.6188898283955416E7,1.2730158688886033E7,0,6155059.616295423,5984386.69006115,1.6398263600745654E7,1.4402419388759043E7,9927486.303023908,1.1420382258047933E7,3832048.7472393396,2.1535579666398168E7,1.2754146084285578E7,7424697.712722332,0,0,8324048.96990082,0,9243862.359882502,6354324.270218563,1.1370179385042408E7,8391874.099876273,1.138466901607149E7,4319515.297751867,8650025.057821427,1.198301818487416E7,5277689.9705644855,0,5880750.859968853,1.6503468370383658E7,1.0616942819116091E7,7402908.485741414,7917962.071015743,7877651.1146424925,1.0351229340184035E7,3419665.496939942,4530978.096097361,8414467.971456159,1.129792802474477E7,7170007.2730497075,
263,341.0166790234975,56.239028799999915,3636980.692373808,0,3317605.9438191387,2153767.603018351,0,2723727.2087303717,0,0,0,0,1390811.4296666952,782721.0184801418,0,0,0,1506986.8738002188,0,0,0,0,1194408.611946634,0,2566359.420961837,0,0,504132.30357602617,2992206.5216034055,0,0,0,951713.4927647529,1236384.6143927204,0,2807626.7531044483,0,1527110.6684123587,1967332.0626868797,0,3520426.462158607,758159.9718032212,1680472.2772433579,2503259.723265438,0,3428333.1733009126,2685444.792716799,0,0,3460575.437715142,710465.7487856122,4587759.829513907,
265,1166.806129107816,59.9051106666668,5379663.572294888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3359310499651782E7,1.0516436341885297E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119367492722819E7,0,0,0,0,0,1.0041129748701645E7,
266,538.5814017999381,65.6266409375,5976446.023952437,2887136.136741105,2355959.856133573,2889697.5204830705,3719732.7128232294,3958279.2272464526,1.2955485803582434E7,1.164962316417813E7,4123298.0753720053,0,4462989.77844117,0,2226152.5587335546,3162470.9083190924,2277086.9806908113,2878773.032131193,3141158.575944851,3389476.448149293,7441653.776848787,6604980.624896013,2745677.9086770657,8573127.745556235,3503621.984581099,1.282474584583326E7,6620629.190013421,1.577598913962779E7,8559302.308766063,5965962.873159313,1.471677489982895E7,2212371.8029461536,1.1981369903555334E7,1.6459336959342036E7,1.9909784497772373E7,3104231.2685286603,1.2662455441544618E7,3869368.6362384763,7867803.66671145,7834072.050087359,1.2500393377017802E7,1.3985695016837388E7,1.4954309516173858E7,1.1069091840273296E7,1.4124668539451217E7,6612146.319226876,1.3562376057361323E7,1.2452507122198133E7,1.156729514708892E7,1.704809360812202E7,1.3406284897897039E7,8907131.780445373,
270,986.9052836437031,73.32649869047613,5316523.786178284,0,0,0,0,0,0,0,0,1.1717222273080794E7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4404615729487037E7,0,1.1467861972990101E7,6464451.779258116,0,0,0,0,0,0,0,9800533.581536515,0,8647092.704263635,0,7437166.375568673,0,3936000.9063592544,3894402.297358035,0,3791595.3493486736,6249919.721610598,0,0,0,1.445678181237037E7,1572997.1517325197,
271,493.38445251115627,54.24614269503542,4430468.544941306,3358509.9067919455,4170579.3694911697,3405241.9229562427,3754122.4357457184,4262310.654242664,3011886.8777125385,3700353.8245985634,4214909.173482311,3497624.9466853472,2687673.482928685,3677681.0638840096,3703310.831893067,4418021.10223301,3803539.119723126,3488701.243568422,3849359.855262139,3455867.0146602606,3435277.9645718443,3533088.549825281,2524227.0966606806,0,4767933.808084143,3802209.684913395,4961210.199824755,0,2829079.0230497615,5687301.641253702,4344353.859382604,3408423.9082082766,3275604.811766334,3910521.4284155606,2670880.7787995217,3190222.8816225915,4341096.644772133,3528024.009757045,4056898.2533740867,0,5043452.877850609,3420515.9752559355,3536914.1810369166,4877876.289727804,4190982.5726302383,3740675.5399971614,4311164.509963546,3064269.5146811306,3062524.1987879653,4665033.114673101,3609536.981084751,3648973.7379402714,
275,620.6311005518953,71.033255652174,2976121.3159177783,4145869.4939709827,3682633.055394261,3745448.8941805097,4356031.465606218,2680627.413382805,4557034.845592106,6215301.632775811,3625922.779852292,6576616.32368599,4515241.615017396,4123904.183136993,4128261.161106012,3620289.692437175,3720334.5056640343,3944446.8044741326,3734401.8137884415,2975727.0517757954,0,3225442.8213657234,3592919.785164823,3804955.367628454,3052436.7557388097,4749779.049426766,4930752.791734919,3986275.5346575216,4257476.691948963,4278819.864705527,5176427.816265508,3487751.5792982588,3944070.943544961,5096197.575502831,4323346.543722235,3262489.4393695793,6424278.044786474,3056794.933510273,6123543.994578462,4798117.573019195,4586497.611924566,5196241.461442312,2961718.975947376,0,2920404.568388411,0,4334898.994875877,3488370.5309110964,4482843.630678442,4751651.400118192,4636533.300740693,0,
277,791.4970756582775,65.69781893333332,3668521.011980102,7250748.746558968,5980087.74251598,5783657.378644704,8548819.407088773,8493516.944663022,1.1958558036639595E7,5308703.503042561,1.2320579978765193E7,4769251.347607955,7568912.215034653,1.0023737444046691E7,9126857.822357794,7202280.540433638,6079316.346605597,5627719.79789907,1.0622745562648242E7,7944111.702494122,9904694.977471318,1.0078322375796894E7,6778178.533399832,1.0164989346169911E7,7173156.057740293,7854713.009024999,8832073.268431492,9687256.631096667,7810139.013708689,7406026.938046057,7694131.184034681,6738044.914350736,1.0196518944628794E7,1.0113405846742468E7,1.057868865191406E7,6368392.843209723,8447330.261130475,1.1271623821461651E7,5868568.375862932,6584313.4131133985,5905460.126077045,1.292219555417318E7,6618887.238924947,5470041.1651072735,6413311.509276204,5891953.735189985,7749690.364151943,5837871.471590881,4991335.181121706,8284321.350904366,9774215.380797828,4076747.388974591,
279,786.4117624683964,66.41162035461,4101595.885570849,7470080.448780643,2876367.88751323,4436515.922299921,3941689.1978287403,2941187.5335161113,8633643.21901783,4567085.335337634,3880414.716116675,4904671.749602027,5517664.136117984,4966432.343858797,3111335.9943936025,0,6012563.825728506,5426380.073988332,7415369.35339203,1340569.7491395448,6670974.437843787,6681065.920038095,3972036.6131960484,2775927.6239001225,2135224.1437502955,5258255.920371272,6915439.360346285,5851653.2637799345,3756064.804167345,0,4594458.792320266,3986693.698095065,3730617.376550468,6362832.033577763,5187378.048344126,4605054.018910813,6948980.010092121,6916151.7079063915,3161817.96963802,4818925.474590479,6471313.3898217,7244516.152426917,1505415.3324992997,3303480.807182545,4268816.914540009,2082287.666640265,3588969.7004740913,5492954.145552894,3891741.0497580427,3793601.8752876874,6232263.000535157,0,
280,1256.3559451856079,70.69144044871797,3793910.5693874555,0,0,1561651.9563942384,0,0,5671448.897994405,6666633.170292936,0,5426011.871432904,5481042.701722793,7422982.238961012,0,0,0,0,0,0,0,4544717.00889189,0,6049410.031629669,0,0,5945840.678467961,6581341.285117917,0,5536615.178103176,0,0,5371582.993263902,6613708.89012808,7344317.869598922,0,4688778.667532745,0,0,6619471.449786662,6253885.960815059,0,4159106.9511496224,3087206.4205710287,4326496.559678871,5388860.469540264,0,5536763.051014188,0,5929483.067002248,4994218.803722668,2988914.9599301964,
286,355.06880624094003,59.332193070175414,3897824.89527005,410317.9731664144,1699776.565430329,0,0,0,2125074.0904683797,2459421.2694532042,0,2727280.9941036627,3249960.50183618,2825271.166908138,2347795.3952339753,0,0,570470.5057914231,0,395220.46439294994,2713960.1993941623,0,700001.3579165601,3954733.9384728028,0,3591926.211387894,1799750.5989748025,2751878.7794158044,3620978.9669828466,1487378.4928570506,3199049.7908363966,444333.90189120016,0,2770186.9254150763,0,0,2117933.3124143663,604527.5609006702,4033887.2941926103,3536637.2444826025,4316263.669696718,2257615.4004154857,3648609.599896578,3948351.2113067782,2582096.4356644275,4366646.018161689,4330802.198349691,2916614.8450996103,2468288.124610706,4577674.623806347,1851339.3275113082,4876721.448035274,
288,283.11499197660436,3.2928764646464543,1788732.695830044,1051167.3584690283,2060321.0240747915,0,2533769.4934352078,449279.5044682011,1962992.7866483154,0,1645676.915079885,1271133.8131752138,0,2142266.859747334,2499980.7789057917,1023963.7388337548,0,2036575.3482803837,0,0,0,1770121.0218787424,2072193.1901277013,1543937.6362327598,0,2355658.412622631,1397046.3140867257,0,0,2246403.1361267497,959081.3614675726,1812346.286855909,2422623.8705054335,2205753.3271871936,2316978.481210248,0,2437812.919506545,0,0,1242566.657519154,0,2177469.892456122,2519119.0034167944,2193036.6655267775,0,2810717.878785569,1854571.436173776,1377063.7187942644,0,1962295.3290949091,2068690.4629433341,0,
296,594.6435126448335,68.60886325203248,3795718.1232807697,2861867.480383047,2892411.8860873897,3748178.1336291684,0,3636320.523755297,7272370.802917442,7969631.858528283,3818037.333457982,5795663.607117832,3929104.20746209,1.112130517997326E7,2754711.0042929654,3803914.6540930257,3149958.602379311,3090846.020179743,3126387.5399164557,3897722.168231518,5774893.285496225,4869068.432301667,3186085.350327816,0,4201031.690345469,8844982.009665072,5629863.5127118975,6967650.345068502,6203887.600285153,5350509.708207263,0,2950029.87186257,7053161.962472715,1.0792055758379985E7,1.2433971647146197E7,3470415.6049508867,0,3844415.9677927266,6127997.451585003,0,7578576.897151701,0,7540646.94794676,5674750.236539051,7168977.333275397,5005909.967611978,8132433.043590816,0,0,1.046176697136195E7,0,5521259.979194511,
297,1151.8076282373956,59.825662999999984,4539529.366935814,6430747.617002292,0,0,0,0,0,0,7539647.212344481,0,0,7369893.804051427,0,0,6501526.113117413,6287706.422681368,7389008.003897097,0,7628977.916986599,0,0,0,7905573.638002218,0,0,0,0,0,0,0,0,0,1.1079019864172952E7,8242888.5627661105,0,0,1.1012092725155162E7,9419150.04012524,0,7532909.284734126,0,0,0,0,0,0,0,0,0,8000941.8109264,
298,476.19665962498556,56.36926051587302,3925845.6930604517,0,2193580.0867708996,0,3495085.799385523,1837258.7053871974,4763082.428933117,5252964.393036407,1771069.0705155036,4870031.743490454,4699297.0608472135,6317335.268463018,2123610.7007165197,0,1874033.6702756863,1317088.128260774,1724844.5058073222,1679679.1363985327,4313532.075474671,4290603.743261081,0,6834132.643885326,0,5548406.159003237,3158682.4103768785,5431016.521653672,7394075.214176573,4122043.3919469635,0,1324835.6999489304,5657782.473784903,5013339.646212101,0,0,5831510.981002678,2138771.5673679695,5934675.596613939,5057853.227923612,6578198.995947687,4846769.317328457,7088775.714951552,7262150.6733125495,4724563.100938588,4786337.74542886,7997865.126720398,4325368.945995036,5362470.288179879,8267534.721033592,4815065.339098716,7994929.321074104,
299,827.7064985254269,70.65863200000001,3466731.033362763,2972934.1998122227,3972477.1629356584,3225665.7211203226,3265195.7767057507,2749150.9243528913,0,0,3244510.1743219825,0,0,0,3025330.0288624726,3142739.2743087504,2972256.6232730327,0,2917870.6679702885,0,0,2059105.8674692174,3146989.6904313606,0,0,0,0,3315283.3801037897,0,2960547.583006205,0,3098056.2412300245,0,0,2892760.1755831465,2707905.9460102287,0,2849821.0822494677,0,2663856.2994104656,0,0,0,3076684.7399805686,2728412.927918909,0,3016623.3332541636,0,0,0,2901032.810464323,3849928.204710876,
300,872.627394817921,24.181212352941152,4011315.2095295913,5985932.993760608,8195443.247457515,7054452.337305631,7668287.541645248,0,0,0,7913774.18239283,0,7700632.2771279765,6315928.415332767,7086100.604873063,0,6555545.731961835,7126603.330164883,5140496.116576369,6385584.61971188,6584703.439289823,5217189.195019882,8374424.666793801,0,0,1632298.5617224206,5362070.873746988,0,7328376.696440393,0,6234062.178999852,0,0,6171622.481866185,4626628.066319717,7660831.373556299,7235213.3238287335,6069342.6161104655,8236468.656072648,6032407.830043164,5902177.023827762,6262790.177839265,0,0,6323826.0477981465,7935603.194629153,7307503.664365497,0,6826600.073889382,0,5851622.908511822,0,
305,1480.1491466196294,55.8944158333335,3475675.770692051,0,0,6627280.362187608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
308,424.4136444048393,60.47021682291669,4083866.339257786,3258160.2613654197,3509344.737307905,3427646.893889315,3672451.5427758116,0,4697123.721445579,9157795.004888328,0,0,4878760.162382815,0,0,4311053.841805708,353980.214720107,3304556.24554769,3754010.544480741,2105465.5422727815,4448343.99155298,5778951.988196052,3136662.8022954864,0,2073944.4420637025,9110287.343671728,3553242.8240515236,0,0,3939282.360150755,0,3323829.702829863,9198691.700179208,0,0,3178320.693010343,1.113364194739133E7,5181386.005594185,0,0,0,9274931.100080598,9955484.476495301,0,9558926.817403153,0,8507909.854172405,7525524.520931581,8832852.334368337,0,0,1.2232056849155132E7,
311,799.6752386587476,69.84252391891886,4085211.8095921767,4789467.499806266,5438461.9207361415,4462067.259568444,4825575.481473483,4325355.320486032,0,3610335.0756122926,4531452.588552573,4704731.516767425,0,5291530.621228485,4186140.649200108,0,4096094.515589567,0,4256437.548892952,0,0,0,4903774.659131935,0,4986218.326697108,4629192.970413513,4060959.9110011384,4142231.641420896,0,0,4114615.2485161014,5277354.439575848,4862285.684044465,4348106.6060413895,4710961.815126298,3857458.87835386,4976399.135075213,4669502.337631697,5504316.8623114005,4804638.629509831,4547963.177537386,4685533.9849375095,3889068.995512404,0,3324282.288630425,3990999.6519161314,5373020.2176844785,3908800.926874028,0,4365158.282539155,0,4136282.814109339,
313,1324.104623741361,56.740007286821736,3626878.4988515996,6713466.449994285,9177376.464895818,1.2061177763623511E7,0,1.5439336262614038E7,9763009.787073307,7763756.18699746,8180515.1066442,8408520.518631246,7927973.193882146,8144511.166969032,1.1643018677337501E7,6387745.055203149,7681023.6715311445,9522474.88715766,7121934.465205878,8672727.81100074,0,1.069148573680518E7,0,1.1996114905262271E7,9962133.340774303,1.4013913202860389E7,9253064.262202311,6557215.444889451,1.1422486538164878E7,5875440.387816429,7920986.332298219,8999154.127276327,0,8885709.78338672,1.3597993807764085E7,1.3437512742621057E7,6926775.533713033,1.0745458556815615E7,8484341.618976647,1.3891738862232137E7,8065444.881005246,7241696.565066421,8968297.86012084,7852773.0319213765,7591182.868753831,0,1.106227767550945E7,1.167760063383622E7,0,0,8534050.200848255,8132152.499550684,
314,652.6484272610728,66.07551571969702,3135673.979814115,6091028.028014205,7143292.247169167,8436175.74160191,8404593.584773475,1.1441839902755495E7,7325447.103323015,6904376.534187794,6786934.194460767,0,5772180.49305758,4634430.988285037,1.0098490832677383E7,7121207.035894438,6231021.331742151,7186369.278037112,5973914.671868026,7058463.711492315,5297004.807931853,9670256.709484568,8382340.609713561,7323101.947061962,7553078.681494405,9150515.06220296,6298554.784918641,4627287.740618665,8369371.249138145,4256081.195591449,5511298.279043275,7385974.287108199,8158624.9978366885,7337993.587251785,1.04270287224713E7,1.0364551702910693E7,4574139.459850715,1.1575668136455698E7,4478283.8994521275,7461662.818080434,0,5444847.227932866,5540925.486769967,0,6381445.489874688,0,4614608.288422053,7420702.885916555,0,0,4565731.764516253,3695772.111147047,
319,905.7521187739761,71.06073533333334,6363734.453015885,0,7262256.698713333,0,0,0,7138861.357265912,0,0,0,0,7610409.1350587355,0,6501847.666787686,6950645.7514321245,0,0,0,0,0,7106631.191274852,0,0,0,0,0,7169755.420188462,0,0,0,0,7654744.765163432,0,0,6727918.830388619,6643476.487537274,0,6726731.920885089,5826984.799388969,6633186.698786604,6446569.825664679,0,0,6991726.072360557,7168520.914628766,6257876.83911008,6178701.233383012,0,0,4507593.228897989,
323,1237.8065742902354,55.67019774193554,4103221.921057069,5497286.853951658,6446571.709286883,6643719.104187413,7621082.633035613,0,0,5654025.725635543,7360501.975874601,6515349.50506185,6450774.879240878,0,7185917.13550882,0,5717464.157606948,0,0,7295002.532943486,7503056.269072348,0,7784597.321878549,0,5948501.515462461,8317336.001113725,0,5842137.842173157,9457491.090719124,0,0,0,0,7413141.993274128,0,6778908.499714775,6195959.551604479,9216973.350490017,7475569.2522261115,0,4728927.640073343,6130582.313818815,8319654.814071419,5088583.013783766,0,6305675.287645798,8459002.14501982,8593874.824536867,0,0,0,6843364.514676046,
326,622.6107262076808,69.22179485294124,3164843.8251389987,0,2843577.344584809,3913535.914522125,6780487.331709843,4703503.042807331,7727079.448627118,7064791.924549929,0,3729962.7380766524,3298161.6424496323,7811160.56172721,5342539.698208945,4992588.746574445,2896942.1043758118,3269435.3903931514,4695688.048632974,4024769.230423529,0,5084421.701512814,3448049.519723333,0,5756117.337441105,7215497.934862146,0,0,4523302.975398508,0,0,4238054.22836715,6377263.21511903,9406364.38981031,7967373.377756772,4576122.902562732,6000629.376463221,6381329.49159223,4041622.656481156,0,6056915.764360405,0,0,0,0,3466578.649462551,0,6333186.578731611,3757329.643847478,0,0,4337431.071711888,
327,707.7368140616037,49.39924666666662,3342813.858066158,2159282.97330328,3041501.5882367073,3057367.211501318,3847435.477880701,1748611.3702375605,7137093.0914614545,0,3881365.585156276,8520061.076322027,6677011.103835971,1.0431591876345787E7,2763955.1660755235,0,2032909.7458542362,2372985.2960431282,2339334.0114240767,2375721.9864296215,0,3772018.161468226,3693521.9957839805,1.0066730122525431E7,3926107.6145629836,1.2097357318180637E7,0,8483787.85074376,9605108.638931692,0,1.135416179518918E7,3329675.055875126,1.1089860544327097E7,9557115.4724207,8481816.420605466,2554804.006895279,1.109482831932964E7,2920262.9795595356,1.400265639531684E7,4268466.645427083,8618064.966242082,8638649.727257608,1.2749874398988558E7,1.2858113023315705E7,0,8446034.158226049,1.4236814642180463E7,9818911.769915184,8704828.9948193,1.5318493526140155E7,8316835.353750775,1.7433447915185284E7,
328,591.393884047873,58.65074284552847,3184279.879808888,0,1057606.499814134,0,1188077.605527138,0,4159283.8767443253,5208152.136269984,1367020.2455095847,5349210.704497298,3625467.253241158,5450334.140163332,886391.1578498553,790276.4551368924,1009020.9296114263,899393.8829478117,905040.7042191256,1293025.639826501,2222727.4711489663,2667389.2718639662,0,0,0,5539926.643404452,2763030.275950001,4763591.880245841,5014916.1998920245,2701036.9765344067,5524796.469486415,977610.802840092,4248801.975551218,5309098.274778255,4553292.444988291,0,6114591.756393306,0,0,3465184.9095881456,4705865.552281199,5155649.5332981795,6336326.088368319,6926836.8661976205,5750638.607507044,4815537.239395187,6068338.888575328,4437891.5076720165,5993578.715073231,6810146.039625962,5647492.7869166415,7229755.585069521,
332,781.4566085931741,64.7405086507935,3706286.8340184786,7630242.135130503,6460874.133563084,9475142.127693135,9606835.000315607,8634360.13500984,7542296.694114807,0,0,1.0241598207327407E7,1.0449799955335312E7,1.1678801244760998E7,6872250.266937656,947964.5178644485,6625314.319334915,0,0,5950106.814401647,8967076.706276134,8030574.85865863,1.0148535576208413E7,5765640.4443043275,5673652.297089252,9464051.134011796,841534.4406089426,1.0122758721145187E7,1.0838712808775866E7,0,9879028.43718575,9957748.370706327,8825056.515682451,1.1783188144225085E7,1.28479831989874E7,8420028.46164318,6858613.176423053,0,0,8688657.595237091,6423046.131207026,1.1265587723049456E7,8128557.444638323,5558330.978965096,8389457.708063396,6122294.0538387075,6881197.211295618,5892988.818450858,7690550.472961274,0,1.0480675766279016E7,3739908.7793586263,
